page,leaf,table,navire,date,date_republicaine,date_gregorienne,latitude,longitude,longitude_paris,latitude_dms,latitude_ref,longitude_dms,longitude_ref,obs_latitude,obs_longitude,thermometre,barometre_pouces,barometre_lignes,barometre_mm,barometre_hpa,hygrometre,vents_etat_du_ciel,points_lunaires,points_solaires,declinaison_boussole,remarque,remarque_portee,au_mouillage,alerte,notes
505,527,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-07-26,7 thermidor an X,1802-07-26,,,,,Sud,,Orientales,,,"12,2",28,"2,7","764,1",1019,86,"OSO. NO. Foible ; beau temps, ciel couvert.",λ,,,,,oui,,Accolade « SÉJOUR AU PORT JACKSON » en travers des colonnes LATITUDES et LONGITUDES (26 messidor - 17 thermidor).
505,527,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-07-27,8 thermidor an X,1802-07-27,,,,,Sud,,Orientales,,,"14,5",28,"1,3","760,9",1014,87,"NNE. Presque calme ; beau temps ; nuages à l'horizon ; le soir, éclairs dans l'E.",,,,,,oui,,Accolade « SÉJOUR AU PORT JACKSON » en travers des colonnes LATITUDES et LONGITUDES (26 messidor - 17 thermidor).
505,527,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-07-28,9 thermidor an X,1802-07-28,,,,,Sud,,Orientales,,,"12,4",27,"11,7","757,3",1010,77,NO. O. Joli frais ; ciel un peu nuageux ; éclairs dans l'E.,,,,,,oui,,Accolade « SÉJOUR AU PORT JACKSON » en travers des colonnes LATITUDES et LONGITUDES (26 messidor - 17 thermidor).
505,527,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-07-29,10 thermidor an X,1802-07-29,,,,,Sud,,Orientales,,,"14,0",28,"0,2","758,4",1011,75,"O. ONO. O. Joli fr., par rafales ; ciel pur ; à l'entrée de la nuit, éclairs dans le SE.",,,,,,oui,,Accolade « SÉJOUR AU PORT JACKSON » en travers des colonnes LATITUDES et LONGITUDES (26 messidor - 17 thermidor).
505,527,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-07-30,11 thermidor an X,1802-07-30,,,,,Sud,,Orientales,,,"11,5",28,"0,5","759,1",1012,80,"O. ONO. O. Bon fr., par rafales ; ciel couvert : il s'éclaircit un peu le soir ; dans la nuit, tonnerre et éclairs.",●,,,,,oui,,Accolade « SÉJOUR AU PORT JACKSON » en travers des colonnes LATITUDES et LONGITUDES (26 messidor - 17 thermidor).
505,527,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-07-31,12 thermidor an X,1802-07-31,,,,,Sud,,Orientales,,,"13,0",28,"3,7","766,3",1022,81,"O. SO. S. Bon frais, par rafales impétueuses ; pluie abondante, double arc-en-ciel.",,,,,,oui,,Accolade « SÉJOUR AU PORT JACKSON » en travers des colonnes LATITUDES et LONGITUDES (26 messidor - 17 thermidor).
505,527,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-01,13 thermidor an X,1802-08-01,,,,,Sud,,Orientales,,,"11,5",28,"7,0","773,8",1032,91,SSO. S. SSE. Par fortes rafales ; ciel nuageux ; pluie dans la matinée.,A,,,,,oui,,Accolade « SÉJOUR AU PORT JACKSON » en travers des colonnes LATITUDES et LONGITUDES (26 messidor - 17 thermidor).
505,527,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-02,14 thermidor an X,1802-08-02,,,,,Sud,,Orientales,,,"14,6",28,"4,3","767,7",1024,83,"SO. NO. NNE. Petit frais ; ciel couvert ; le soir, beau temps.",♋,,,,,oui,,Accolade « SÉJOUR AU PORT JACKSON » en travers des colonnes LATITUDES et LONGITUDES (26 messidor - 17 thermidor). Points lunaires : fin de l'accolade « Constitution boréale ».
505,527,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-03,15 thermidor an X,1802-08-03,,,,,Sud,,Orientales,,,"10,4",27,"9,7","752,8",1004,97,"NE. NNE. O. SO. O. Par fortes rafales ; pluie dans la matinée ; le soir, éclairs dans le NE.",D,,,,,oui,,Accolade « SÉJOUR AU PORT JACKSON » en travers des colonnes LATITUDES et LONGITUDES (26 messidor - 17 thermidor). Points lunaires : début de l'accolade « Const. aust.e ».
505,527,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-04,16 thermidor an X,1802-08-04,,,,,Sud,,Orientales,,,"13,5",27,"9,7","752,8",1004,73,"ONO. N. O. Par fortes rafales ; beau temps, ciel nuageux.",,,,,,oui,,Accolade « SÉJOUR AU PORT JACKSON » en travers des colonnes LATITUDES et LONGITUDES (26 messidor - 17 thermidor).
505,527,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-05,17 thermidor an X,1802-08-05,,,,,Sud,,Orientales,,,"14,7",27,"11,2","756,2",1008,72,"NO. O. Par fortes rafales ; ciel serein ; le soir, éclairs dans l'E.",,,,,,oui,,Accolade « SÉJOUR AU PORT JACKSON » en travers des colonnes LATITUDES et LONGITUDES (26 messidor - 17 thermidor).
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-06,18 thermidor an X,1802-08-06,,,,,Sud,,Orientales,,,"14,8",28,"1,3","760,9",1014,75,OSO. O. Par risées ; ciel couvert.,,,,"Avant le lever du soleil, nous avons vu un arc-en-ciel ; la couleur rouge étoit large et très-vive ; les autres couleurs se distinguoient à peine.",,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Colonne Thermomètre : en-tête « + ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-07,19 thermidor an X,1802-08-07,,,,,Sud,,Orientales,,,"15,0",28,"3,6","766,1",1021,71,"O. Presque calme ; S. Bon frais ; beau temps, ciel nuageux.",☾,,,"A l'entrée de la nuit, un grand cercle blanchâtre entoure la lune.",,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-08,20 thermidor an X,1802-08-08,,,,,Sud,,Orientales,,,"13,0",28,"4,8","768,8",1025,85,"O. SO. S. SSE. Par fortes risées ; beau temps, ciel nuageux ; le soir, petite pluie fine.",,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-09,21 thermidor an X,1802-08-09,,,,,Sud,,Orientales,,,"11,8",28,"5,8","771,0",1028,96,"O. SSO. S. Joli frais ; temps variable, pluie par intervalles.",,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-10,22 thermidor an X,1802-08-10,,,,,Sud,,Orientales,,,"11,2",28,"6,0","771,5",1029,99,"NO. SO. S. SE. Bon frais, par rafales ; pluie.",L,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-11,23 thermidor an X,1802-08-11,,,,,Sud,,Orientales,,,"14,8",28,"5,7","770,8",1028,92,O. NE. Très-foible ; SO. Par risées ; ciel nuageux : il s'éclaircit le soir.,,,,"Les nuages, avant de se dissiper, se sont formés en longues bandes qui, se réunissant aux pôles de l'horizon, formoient l'apparence de méridiens tracés sur un globe.",,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-12,24 thermidor an X,1802-08-12,,,,,Sud,,Orientales,,,"14,7",28,"5,1","769,5",1026,90,"ONO. SO. O. Foible ; brouillard le matin, ensuite beau temps.",,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-13,25 thermidor an X,1802-08-13,,,,,Sud,,Orientales,,,"15,3",28,"3,5","765,9",1021,91,O. Calme ; E. O. Foible ; beau temps quelques nuages ; le ciel est pommelé.,,,,"A la tombée de la nuit, un cercle jaunâtre de 5 à 6° de rayon entoure la lune.",,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-14,26 thermidor an X,1802-08-14,,,,,Sud,,Orientales,,,"13,3",28,"2,1","762,7",1017,90,"N. E. Preque calme et par risées ; beau temps ; dans la nuit, vent NNO. par grains ; pluie.",P.○,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-15,27 thermidor an X,1802-08-15,,,,,Sud,,Orientales,,,"16,5",28,"1,1","760,4",1014,90,Calme ; O. Foible ; beau temps.,☊,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-16,28 thermidor an X,1802-08-16,,,,,Sud,,Orientales,,,"16,0",27,"11,6","757,1",1009,74,"O. NO. O. Forte brise, par rafales violentes ; beau temps ; le soir, éclairs dans l'E.",♌,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution boréale ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-17,29 thermidor an X,1802-08-17,,,,,Sud,,Orientales,,,"13,8",27,"11,5","756,8",1009,73,"O. SO. OSO. Calme d'abord, ensuite vent par rafales ; beau temps.",,,,Le Géographe est venu reprendre son ancien mouillage en rade devant Neutral-Harbour.,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution boréale ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-18,30 thermidor an X,1802-08-18,,,,,Sud,,Orientales,,,"15,3",28,"0,0","758,0",1011,76,OSO. O. Calme ; beau temps.,,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution boréale ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-19,1er fructidor an X,1802-08-19,,,,,Sud,,Orientales,,,"12,5",27,"11,2","756,2",1008,85,"ONO. E. O. Petit frais ; beau temps ; dans l'après-midi, pluie.",,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution boréale ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-20,2 fructidor an X,1802-08-20,,,,,Sud,,Orientales,,,"15,0",27,"11,0","755,7",1008,82,"SO. ONO. Foible, ensuite par rafales et par tourbillons ; b. temps, pluie dans l'après-midi.",☽,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution boréale ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-21,3 fructidor an X,1802-08-21,,,,,Sud,,Orientales,,,"15,5",27,"11,6","757,1",1009,83,"Calme ; beau temps ; dans l'après-midi, grain violent de l'ONO. ; tourbillons avec pluie et tonn. ; calme ensuite.",,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution boréale ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-22,4 fructidor an X,1802-08-22,,,,,Sud,,Orientales,,,"13,5",28,"1,4","761,1",1015,93,NO. Presque calme ; E. O. Foibles ; beau temps.,,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution boréale ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-23,5 fructidor an X,1802-08-23,,,,,Sud,,Orientales,,,"13,8",28,"0,0","758,0",1011,86,NO. E. O. Presque calme ; b. temps.,λ,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution boréale ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-24,6 fructidor an X,1802-08-24,,,,,Sud,,Orientales,,,"12,0",27,"11,8","757,5",1010,83,NNO. N. E. Foibles ; beau temps ; ciel couvert.,,♍,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution boréale ». Points solaires : accolade « Hiver austral ».
506,528,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-25,7 fructidor an X,1802-08-25,,,,,Sud,,Orientales,,,"15,7",27,"10,2","753,9",1005,57,"Calme ; NO. Foible ; à midi, grains de peu de durée par rafales et tourbill. ; le soir, éclairs dans l'E. ; b. temps.",,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution boréale ». Points solaires : accolade « Hiver austral ».
507,529,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-26,8 fructidor an X,1802-08-26,,,,,Sud,,Orientales,,,"17,0",28,"0,5","759,1",1012,58,Calme ; beau temps.,,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Colonne Thermomètre : en-tête « + ». Points lunaires : accolade « Const. bor.e ». Points solaires : accolade « Hiver austral ».
507,529,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-27,9 fructidor an X,1802-08-27,,,,,Sud,,Orientales,,,"15,8",28,"2,3","763,2",1017,65,"Presque calme ; à midi, petit fr. d'ESE. au SE ; beau temps.",A,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Const. bor.e ». Points solaires : accolade « Hiver austral ».
507,529,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-28,10 fructidor an X,1802-08-28,,,,,Sud,,Orientales,,,"17,5",28,"1,3","760,9",1014,63,N. ONO. Brise fraîche et inégale ; beau temps.,●.☋,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Const. bor.e ». Points solaires : accolade « Hiver austral ».
507,529,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-29,11 fructidor an X,1802-08-29,,,,,Sud,,Orientales,,,"20,0",27,"11,7","757,3",1010,55,Calme plat ; beau temps.,,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Const. bor.e ». Points solaires : accolade « Hiver austral ».
507,529,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-30,12 fructidor an X,1802-08-30,,,,,Sud,,Orientales,,,"16,7",27,"11,7","757,3",1010,80,"Calme ; à midi, souffle de l'E. au N. ; beau temps. A la nuit, le ciel se couvre et devient très-sombre : il éclaire beaucoup dans le N. et l'O. ; la nuit, vent par rafales de l'ONO ; pluie.",D,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
507,529,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-08-31,13 fructidor an X,1802-08-31,,,,,Sud,,Orientales,,,"19,0",27,"9,4","752,1",1003,75,"NNO. NO. Joli frais ; beau temps. Le soir, grain violent de l'OSO. ; pluie la nuit.",,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
507,529,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-09-01,14 fructidor an X,1802-09-01,,,,,Sud,,Orientales,,,"12,5",27,"7,0","746,7",996,76,"OSO. Par fortes rafales ; ciel serein. Le soir, éclairs à l'horizon.",,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
507,529,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-09-02,15 fructidor an X,1802-09-02,,,,,Sud,,Orientales,,,"14,8",28,"0,5","759,1",1012,70,"O. Variable au N. petite brise, mollissant par degrés ; beau temps. Il éclaire un peu le soir.",,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
507,529,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-09-03,16 fructidor an X,1802-09-03,,,,,Sud,,Orientales,,,"17,0",28,"1,6","761,6",1015,67,"Calme ; légère brise de l'O. au N. Dans la nuit, jolie brise d'O. ; beau temps. Sur le soir, quelques nuages.",,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
507,529,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-09-04,17 fructidor an X,1802-09-04,,,,,Sud,,Orientales,,,"15,7",28,"1,7","761,8",1016,73,ONO. Jolie brise ; temps un peu couvert.,,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
507,529,16 - Séjour au port Jackson (Nouvelle-Galles du Sud),les corvettes,1802-09-05,18 fructidor an X,1802-09-05,,,,,Sud,,Orientales,,,"18,0",27,"9,8","753,0",1004,65,"OSO. Joli frais. Dans la nuit, bon frais du S. ; ciel nuageux ; à 2 h. du soir, petite pluie de peu de durée.",☾,,,,,oui,,Latitudes et longitudes : cellule unique « SÉJOUR AU PORT JACKSON ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
